SampleID	BioProject	group	observed	chao1	diversity_shannon	evenness_pielou	dominance_dbp	rarity_log_modulo_skewness	phylogenetic_div	MNTD
SRR15810108	PRJNA761493	Burned	1404	1404	6.569124147	0.906451097	0.023493049	2.061349868	107.0007805	0.041775718
SRR15810110	PRJNA761493	Burned	1615	1615	6.700477167	0.907052297	0.022583041	2.061350765	120.7930821	0.041945887
SRR15810112	PRJNA761493	Burned	1050	1050	6.468285481	0.92981287	0.019783939	2.061418078	90.21528761	0.055695756
SRR15810114	PRJNA761493	Burned	998	998	6.466999825	0.936465519	0.02193665	2.061421666	82.60308355	0.056915902
SRR15810116	PRJNA761493	Burned	1012	1012	6.380565686	0.922089191	0.014647166	2.061389532	87.86868431	0.050035406
SRR15810118	PRJNA761493	Burned	874	874	6.244119529	0.92190247	0.019057795	2.061394302	73.01601442	0.051536462
SRR15810120	PRJNA761493	Burned	921	921	6.308873116	0.92431471	0.016351997	2.061382556	73.27920255	0.049070783
SRR15810122	PRJNA761493	Burned	1226	1226	6.574033568	0.924421341	0.016709133	2.061399471	92.52875066	0.047092851
SRR15810124	PRJNA761493	Burned	1175	1175	6.441372431	0.911211074	0.019532639	2.061398598	92.83615386	0.042593354
SRR15810126	PRJNA761493	Unburned	1284	1284	6.668254802	0.931615148	0.022622026	2.061414831	99.94780711	0.052397259
SRR15810128	PRJNA761493	Burned	1138	1138	6.555248465	0.931536555	0.022612484	2.061420969	88.6732178	0.054373096
SRR15810130	PRJNA761493	Burned	1185	1185	6.565441112	0.927650006	0.016970889	2.061397806	89.03947254	0.049631006
SRR15810132	PRJNA761493	Burned	1092	1092	6.474550689	0.925495585	0.019007114	2.06141739	85.51706946	0.050417073
SRR15810134	PRJNA761493	Burned	1110	1110	6.520282645	0.929859589	0.021264098	2.061420863	93.98642119	0.054238353
SRR15810136	PRJNA761493	Burned	1275	1275	6.638060825	0.928309043	0.017294701	2.061408835	107.1520915	0.052992206
SRR15810138	PRJNA761493	Burned	857	857	6.302473383	0.933224449	0.017399889	2.061421177	83.26948161	0.067197852
SRR15810140	PRJNA761493	Burned	1137	1137	6.511454194	0.925428763	0.018107498	2.061405166	85.95907509	0.050040629
SRR15810142	PRJNA761493	Burned	1141	1141	6.538516741	0.928811394	0.01209204	2.0613967	92.07297361	0.053484916
SRR15810144	PRJNA761493	Burned	912	912	6.296369756	0.923811963	0.023910863	2.061396654	85.13769032	0.061516568
SRR15810146	PRJNA761493	Burned	1103	1103	6.543073464	0.933952399	0.022132218	2.061420835	92.10892837	0.056682129
SRR15810148	PRJNA761493	Unburned	1157	1157	6.534679597	0.92643371	0.017861868	2.061396565	99.20931063	0.053632089
SRR15810150	PRJNA761493	Burned	1005	1005	6.405150679	0.926571528	0.016930843	2.061410839	81.48218705	0.05123918
SRR15810152	PRJNA761493	Burned	1173	1173	6.513959905	0.921701585	0.018393165	2.061394443	93.38073797	0.047527288
SRR15810154	PRJNA761493	Burned	827	827	6.253655779	0.93090765	0.020265004	2.06142104	73.37182023	0.057479285
SRR15810156	PRJNA761493	Burned	1246	1246	6.60404637	0.926533413	0.0140592	2.061379676	96.08995522	0.045186145
SRR15810158	PRJNA761493	Burned	674	674	6.098531444	0.9363298	0.016340367	2.061423036	60.06265296	0.062815489
SRR15810160	PRJNA761493	Burned	1227	1227	6.610421988	0.929431616	0.016138986	2.061408484	101.8860274	0.054361327
SRR15810162	PRJNA761493	Burned	955	955	6.405728212	0.933546734	0.020225242	2.06141704	84.58586305	0.060205237
SRR15810164	PRJNA761493	Burned	1106	1106	6.460545468	0.921815038	0.016042181	2.061382615	89.23332041	0.047818689
SRR15810166	PRJNA761493	Burned	1390	1390	6.707809742	0.926869564	0.021148611	2.06140472	101.0744297	0.047382916
SRR15810172	PRJNA761493	Burned	1423	1423	6.730988792	0.927066709	0.020465199	2.061417737	109.0096878	0.04842322
SRR15810194	PRJNA761493	Unburned	1072	1072	6.48276151	0.929124281	0.023685034	2.061420706	89.85210298	0.058532168
SRR15810216	PRJNA761493	Burned	823	823	6.275340174	0.934810237	0.015097498	2.06142102	75.8684655	0.06028344
SRR15810238	PRJNA761493	Burned	978	978	6.426668649	0.933361357	0.013569057	2.061421609	91.11226428	0.058881763
SRR15810260	PRJNA761493	Burned	928	928	6.396374519	0.936096124	0.017633474	2.061421451	79.47348186	0.057562111
SRR15810282	PRJNA761493	Burned	1057	1057	6.500268761	0.9335188	0.017497241	2.061418143	91.9291016	0.055671778
SRR15810284	PRJNA761493	Burned	1044	1044	6.426278393	0.924535987	0.016756688	2.061402919	86.97926032	0.049851103
SRR15810306	PRJNA761493	Burned	894	894	6.337157076	0.932523756	0.016598279	2.061421328	79.80031706	0.058622115
SRR15836388	PRJNA761539	Unburned	836	836	6.188421928	0.919715188	0.029720781	2.061403629	71.18508631	0.054184706
SRR15836399	PRJNA761539	Unburned	583	583	5.647096394	0.886766709	0.051507136	2.061314505	54.65956592	0.063303689
SRR15836410	PRJNA761539	Unburned	564	564	5.676082179	0.895980043	0.057010014	2.061380238	54.16989008	0.064687266
SRR15836414	PRJNA761539	Burned	60	60	3.24957117	0.793673107	0.122363549	2.041840805	5.473122776	0.043193691
SRR15836415	PRJNA761539	Burned	323	323	5.349319923	0.925863936	0.040204463	2.061423036	34.95383466	0.086945333
SRR15836416	PRJNA761539	Unburned	535	535	5.839489314	0.929519479	0.024111816	2.061423036	54.04031731	0.076523951
SRR15836417	PRJNA761539	Unburned	476	476	5.689478324	0.922804984	0.025253052	2.061417003	45.42998707	0.061439817
SRR15836418	PRJNA761539	Unburned	654	654	6.009691206	0.92697697	0.031954175	2.061419842	66.01171386	0.074487699
SRR15836419	PRJNA761539	Unburned	564	564	5.777944491	0.912059197	0.04719528	2.06141874	61.44789423	0.082129364
SRR15836420	PRJNA761539	Unburned	744	744	6.084978257	0.920287431	0.044794611	2.061420569	73.06945334	0.070736352
SRR15836421	PRJNA761539	Unburned	722	722	6.087900346	0.924928152	0.042645882	2.061417891	59.08565695	0.058220075
SRR15836422	PRJNA761539	Unburned	543	543	5.796165064	0.920448538	0.040793004	2.061418401	56.05352664	0.074306445
SRR15836423	PRJNA761539	Unburned	504	504	5.649751808	0.907944164	0.061158575	2.061412455	49.33769648	0.070948337
SRR15836424	PRJNA761539	Unburned	559	559	5.841981276	0.923465577	0.03235059	2.0614055	55.19655011	0.070869918
SRR15836425	PRJNA761539	Unburned	423	423	5.619603008	0.929263628	0.052935309	2.061415393	43.27021475	0.080163724
SRR15836426	PRJNA761539	Unburned	515	515	5.81796734	0.931744368	0.051358457	2.061417883	52.69485873	0.078415208
SRR15836427	PRJNA761539	Unburned	433	433	5.6419637	0.929370359	0.055353902	2.061415743	41.64736585	0.079231429
SRR15836428	PRJNA761539	Unburned	605	605	5.89690799	0.92063976	0.055090721	2.061419304	61.57983178	0.070290874
SRR15836429	PRJNA761539	Burned	302	302	4.528427077	0.793010236	0.137245174	2.060997107	31.38801812	0.052674886
SRR15836430	PRJNA761539	Burned	440	440	5.174259771	0.850082351	0.068005011	2.061319423	40.4422957	0.056950354
SRR15836431	PRJNA761539	Burned	362	362	5.103060595	0.8661522	0.096867192	2.061371183	31.97999373	0.062737372
SRR15836432	PRJNA761539	Unburned	798	798	6.190886859	0.926487017	0.035852077	2.061418826	66.45514609	0.059751691
SRR15836433	PRJNA761539	Burned	72	72	2.291910877	0.53591064	0.344415918	2.051786734	5.337089546	0.014072359
SRR15836434	PRJNA761539	Burned	375	375	4.660611872	0.786345544	0.137358035	2.061181587	33.38092419	0.043448706
SRR15836435	PRJNA761539	Burned	229	229	3.760270704	0.692024859	0.301289566	2.060698075	22.49141898	0.035783771
SRR15836436	PRJNA761539	Burned	195	195	3.787961241	0.718369345	0.228765092	2.059989704	20.16498329	0.039333037
SRR15836437	PRJNA761539	Burned	268	268	4.754745131	0.850430371	0.103562268	2.061231096	26.29720648	0.055381574
SRR15836438	PRJNA761539	Burned	305	305	4.696243387	0.820976823	0.182830685	2.061349801	28.50219312	0.075283251
SRR15836439	PRJNA761539	Burned	524	524	4.755520885	0.759486896	0.187260594	2.061255427	50.08892121	0.042585884
SRR15836440	PRJNA761539	Burned	796	796	6.073482582	0.909258537	0.0437413	2.061386468	65.21425135	0.058903916
SRR15836441	PRJNA761539	Burned	357	357	5.142613019	0.874930961	0.053517307	2.060513426	31.25096522	0.051873118
SRR15836442	PRJNA761539	Burned	408	408	4.912055212	0.81714139	0.073260631	2.061271803	37.6012971	0.05016977
SRR15836443	PRJNA761539	Burned	539	539	5.711581254	0.908082598	0.055412778	2.061413789	49.99393399	0.065175078
SRR15836444	PRJNA761539	Unburned	803	803	5.910430617	0.883689767	0.073352364	2.061410683	63.56338019	0.050809747
SRR15836445	PRJNA761539	Burned	492	492	5.619603535	0.90661012	0.045498999	2.061411931	44.37550015	0.069275719
SRR15836446	PRJNA761539	Burned	283	283	4.758041432	0.842810413	0.089677817	2.060773847	26.44528928	0.061760605
SRR15836447	PRJNA761539	Burned	343	343	4.791940336	0.820856732	0.138492162	2.061306469	36.56658806	0.069823271
SRR15836448	PRJNA761539	Burned	610	610	5.476395016	0.853891021	0.088323353	2.061272244	55.12672427	0.057349622
SRR15836449	PRJNA761539	Burned	662	662	6.007160103	0.924852117	0.02612173	2.061394865	60.20379857	0.064998676
SRR15836450	PRJNA761539	Burned	453	453	4.992414095	0.816301856	0.119723715	2.061216998	38.73084885	0.03981719
SRR15836451	PRJNA761539	Burned	450	450	4.887845025	0.800073161	0.115316323	2.060955876	40.00585935	0.036505809
SRR15836452	PRJNA761539	Burned	602	602	5.405783697	0.844619727	0.098280677	2.061412123	53.83735383	0.062357027
SRR15836453	PRJNA761539	Burned	217	217	4.68934973	0.871642974	0.051386784	2.061157441	19.30717616	0.053214937
SRR15836454	PRJNA761539	Burned	281	281	4.31072433	0.764535859	0.08459127	2.059327207	26.5067793	0.055287983
SRR15836455	PRJNA761539	Unburned	836	836	6.212920252	0.923356097	0.029289875	2.061421083	74.86751007	0.063301672
SRR15836456	PRJNA761539	Burned	656	656	5.768571095	0.889366034	0.040912624	2.061388671	55.65596943	0.055180043
SRR15836457	PRJNA761539	Burned	104	104	3.568171065	0.768275355	0.161084152	2.060099383	12.38463705	0.040905619
SRR15836458	PRJNA761539	Burned	40	40	2.189646015	0.593580257	0.456664924	2.058599962	5.109052841	0.030249629
SRR15836459	PRJNA761539	Burned	61	61	3.085874999	0.750661563	0.182659119	2.056039258	5.488310621	0.055989207
SRR15836460	PRJNA761539	Unburned	236	236	5.11575672	0.936294693	0.051333525	2.061423036	24.99818351	0.087798075
SRR15836461	PRJNA761539	Unburned	352	352	5.423732619	0.924978474	0.051784201	2.061411991	36.86726612	0.081201802
SRR15836462	PRJNA761539	Unburned	328	328	5.383056409	0.929232481	0.049017682	2.061410312	34.07836561	0.0798804
SRR15836463	PRJNA761539	Unburned	320	320	5.356184126	0.928551676	0.056994819	2.061409667	34.67430084	0.0878883
SRR15836464	PRJNA761539	Burned	131	131	3.614095121	0.741322839	0.199190647	2.06118474	14.03483329	0.048615658
SRR15836465	PRJNA761539	Burned	198	198	4.344267474	0.8214917	0.060606061	2.05956317	20.8167722	0.038772445
SRR15836466	PRJNA761539	Burned	312	312	4.15755426	0.723933824	0.09625164	2.060487339	29.04248246	0.025060963
SRR15836467	PRJNA761539	Burned	57	57	3.025915212	0.748423656	0.246030263	2.060549473	6.01128244	0.048946982
SRR15836468	PRJNA761539	Burned	189	189	4.159217793	0.793479308	0.164595772	2.06075369	22.09716227	0.068969804
SRR15836469	PRJNA761539	Burned	76	76	3.407762582	0.786878876	0.121393697	2.058051598	7.575571984	0.057180994
SRR15836470	PRJNA761539	Burned	178	178	4.350260304	0.839529529	0.108562882	2.061026644	19.59684299	0.076872239
SRR15836471	PRJNA761539	Burned	109	109	3.550549841	0.756829365	0.142588614	2.060221443	8.885876248	0.03762445
SRR15836472	PRJNA761539	Burned	120	120	3.405152433	0.711260221	0.161523529	2.060231084	10.45336774	0.028644944
SRR15836473	PRJNA761539	Burned	162	162	3.894889654	0.765565779	0.155687165	2.061159644	18.80789228	0.058493356
SRR15836474	PRJNA761539	Unburned	275	275	5.265596467	0.937477489	0.023117569	2.061423036	27.78241165	0.076643018
SRR15836475	PRJNA761539	Unburned	214	214	5.033589229	0.938056602	0.028983161	2.061423036	27.45383409	0.102510212
SRR15836476	PRJNA761539	Unburned	271	271	5.182832365	0.925155737	0.038603848	2.061423036	34.12712321	0.086692639
SRR15836477	PRJNA761539	Burned	544	544	5.070568436	0.804986393	0.102218419	2.061007074	46.30804674	0.041889736
SRR15836478	PRJNA761539	Burned	350	350	5.075035816	0.866352634	0.05851198	2.060675623	28.84394525	0.046062287
SRR15836479	PRJNA761539	Unburned	273	273	5.036545275	0.897864444	0.052015046	2.061404653	28.55550276	0.075612675
SRR15836480	PRJNA761539	Unburned	268	268	5.2032566	0.930650817	0.026640927	2.061423036	34.76564234	0.089389405
SRR15836481	PRJNA761539	Unburned	233	233	5.052639895	0.926913273	0.027858763	2.061423036	28.33077644	0.079468782
SRR15836482	PRJNA761539	Unburned	328	328	5.396939407	0.931628988	0.043708071	2.061423036	39.56218179	0.089530455
SRR15836483	PRJNA761539	Unburned	348	348	5.394712173	0.921825961	0.058359621	2.061411735	36.48563403	0.078784399
SRR15836484	PRJNA761539	Unburned	289	289	5.18369193	0.914807905	0.063582059	2.061406637	27.77080319	0.070669888
SRR15836485	PRJNA761539	Unburned	290	290	5.312536805	0.936975022	0.049403556	2.061423036	29.97293666	0.083532999
SRR15836486	PRJNA761539	Unburned	256	256	5.142357963	0.927356791	0.050902062	2.061423036	29.46758288	0.089257201
SRR15836487	PRJNA761539	Unburned	252	252	5.083720307	0.919393345	0.063740147	2.061423036	28.82048038	0.093353112
SRR15836488	PRJNA761539	Burned	194	194	3.806288174	0.72254948	0.18576596	2.05477888	17.12329227	0.037424336
SRR15836489	PRJNA761539	Burned	165	165	4.362860613	0.854466746	0.127176487	2.061372543	18.05221226	0.059956057
SRR15836490	PRJNA761539	Burned	105	105	3.412552082	0.733257661	0.142879185	2.060387829	12.47907058	0.039634924
SRR15836491	PRJNA761539	Burned	149	149	3.894419413	0.778269625	0.123298857	2.060529059	22.76152028	0.040375871
SRR15836492	PRJNA761539	Burned	148	148	3.740328834	0.74848308	0.151965066	2.059563962	15.55393707	0.037480947
SRR15836493	PRJNA761539	Burned	80	80	3.134549447	0.715319579	0.318371815	2.06098736	7.849983311	0.042486355
SRR15836494	PRJNA761539	Burned	68	68	3.220055391	0.763135327	0.193660228	2.055398219	4.859800136	0.02894803
SRR15836495	PRJNA761539	Burned	275	275	5.02724519	0.895041849	0.047822851	2.06140492	30.98884942	0.085694154
SRR15836496	PRJNA761539	Burned	72	72	3.096209095	0.723977278	0.207022381	2.055643932	6.98918604	0.02848417
SRR15836497	PRJNA761539	Burned	220	220	4.520736582	0.838162543	0.131811423	2.061136712	24.09523342	0.068444451
SRR15836498	PRJNA761539	Burned	166	166	3.694742247	0.722760382	0.197175325	2.059902154	11.70885277	0.022826788
SRR15836499	PRJNA761539	Burned	390	390	4.69579084	0.787072636	0.156740741	2.060287337	32.9218242	0.032686349
SRR15836500	PRJNA761539	Burned	207	207	4.147355104	0.777718696	0.091614721	2.058766179	18.32415755	0.025783092
SRR15836501	PRJNA761539	Burned	207	207	4.47602314	0.839351054	0.079935343	2.060531083	17.55793536	0.041761113
SRR15836502	PRJNA761539	Burned	223	223	4.029714437	0.745253639	0.122870064	2.055758875	24.95758394	0.022109357
SRR15836503	PRJNA761539	Burned	324	324	4.528202234	0.783325228	0.12082922	2.061334498	33.18469542	0.048847291
SRR15836504	PRJNA761539	Burned	130	130	3.644545914	0.748745787	0.156427589	2.057972358	12.25046909	0.032433327
SRR15836505	PRJNA761539	Burned	316	316	5.068167632	0.880541109	0.046078884	2.061313728	25.26154544	0.047032841
SRR15836506	PRJNA761539	Burned	217	217	4.782296043	0.88891957	0.046347452	2.061423036	22.56713649	0.066241589
SRR15836507	PRJNA761539	Unburned	285	285	5.252398677	0.929218705	0.040386422	2.061423036	35.53629415	0.111387027
SRR15836508	PRJNA761539	Unburned	274	274	5.222775915	0.930457281	0.041761688	2.061423036	32.65132324	0.101823453
SRR15836509	PRJNA761539	Unburned	244	244	5.082410064	0.924550579	0.064092163	2.061423036	29.23486159	0.107785562
SRR15836510	PRJNA761539	Burned	220	220	3.541281798	0.656567731	0.287544028	2.057926447	19.26127303	0.020060086
SRR15836511	PRJNA761539	Unburned	239	239	5.090680055	0.929556092	0.027163613	2.061423036	30.92247726	0.104363253
SRR15836512	PRJNA761539	Unburned	281	281	5.295741157	0.939235197	0.021184961	2.061423036	31.06131368	0.091833261
SRR15836513	PRJNA761539	Unburned	571	571	5.946358537	0.936819587	0.045071418	2.061418845	56.04076456	0.074058606
SRR15836514	PRJNA761539	Unburned	464	464	5.539816482	0.902267206	0.067672387	2.061410545	48.22634875	0.077604938
SRR15836515	PRJNA761539	Unburned	253	253	5.181559433	0.9364169	0.044402537	2.061423036	31.79935385	0.100668287
SRR15836516	PRJNA761539	Unburned	240	240	5.067425207	0.924604828	0.052587082	2.061423036	31.73165656	0.10761558
SRR15836517	PRJNA761539	Burned	168	168	4.319394911	0.842979172	0.103489953	2.061226619	20.87373526	0.093192937
SRR15836518	PRJNA761539	Burned	174	174	4.152695108	0.804933242	0.174189279	2.061333089	23.6852997	0.096131223
SRR15836519	PRJNA761539	Burned	192	192	4.409642446	0.838734442	0.101329837	2.061045509	23.18509844	0.080839616
SRR15836520	PRJNA761539	Burned	285	285	5.289033798	0.935699942	0.016734606	2.061423036	30.96928665	0.085471054
SRR15836521	PRJNA761539	Burned	402	402	4.776827476	0.796608962	0.110240779	2.061323404	39.57715807	0.042192232
SRR15836522	PRJNA761539	Burned	213	213	4.343002864	0.810066441	0.171584847	2.061363232	23.94607515	0.05639857
SRR15836523	PRJNA761539	Burned	412	412	5.158031627	0.856670258	0.062186884	2.061270899	36.29181639	0.050837217
SRR15836524	PRJNA761539	Burned	323	323	4.159230537	0.719882455	0.240031422	2.061067318	28.03564076	0.034655712
SRR15836525	PRJNA761539	Burned	203	203	4.508095764	0.848469979	0.114481863	2.061357141	25.6731361	0.0976306
SRR15836526	PRJNA761539	Burned	439	439	5.191219219	0.853187562	0.06598172	2.060944685	43.23627884	0.03951263
SRR15836527	PRJNA761539	Burned	572	572	5.680567409	0.894698859	0.042665147	2.061402373	51.3922628	0.056362928
