SampleID	BioProject	group	observed	chao1	diversity_shannon	evenness_pielou	dominance_dbp	rarity_log_modulo_skewness	phylogenetic_div	MNTD
SRR23076047	PRJNA922564	Unburned	475	475	5.393748969	0.875137672	0.025113784	2.061423036	31.57567092	0.017261164
SRR23076048	PRJNA922564	Burned	391	391.2	5.318572556	0.891076083	0.025627488	2.061423036	11.47819362	0.009100219
SRR23076050	PRJNA922564	Unburned	505	505	5.942009088	0.954607328	0.009568386	2.061423036	27.73380402	0.0199637
SRR23076052	PRJNA922564	Unburned	447	447	5.903962852	0.967456971	0.010742083	2.061423036	21.07912272	0.016551642
SRR23076054	PRJNA922564	Unburned	436	436	5.822792428	0.958067651	0.009636383	2.061423036	30.22523192	0.032585827
SRR23076056	PRJNA922564	Unburned	366	366	5.673421906	0.961167937	0.012082445	2.061423036	26.85441147	0.026940887
SRR23076059	PRJNA922564	Unburned	500	500.3333333	6.012867507	0.967537681	0.007583643	2.061423036	25.0528794	0.025658713
SRR23076061	PRJNA922564	Unburned	433	435	5.794088682	0.95442909	0.008532778	2.061423036	29.01469963	0.035744979
SRR23076063	PRJNA922564	Unburned	467	467	5.87778958	0.956308934	0.009949903	2.061423036	26.87258988	0.022761381
SRR23076065	PRJNA922564	Burned	488	488	5.968006912	0.964087695	0.011320264	2.061423036	31.63911429	0.024916208
SRR23076067	PRJNA922564	Burned	225	225	5.119697839	0.945273806	0.027737043	2.061423036	24.1090263	0.043529905
SRR23076069	PRJNA922564	Burned	378	378	5.748178414	0.968539324	0.00973088	2.061423036	26.24270749	0.027718656
SRR23076070	PRJNA922564	Burned	440	440	5.844182413	0.960144358	0.014828545	2.061423036	24.85896856	0.015708657
SRR23076074	PRJNA922564	Burned	421	421.1666667	5.699072123	0.943143871	0.017111604	2.061423036	32.55334565	0.025154001
SRR23076076	PRJNA922564	Burned	105	105	4.448942331	0.955947622	0.034417384	2.061423036	17.50556784	0.109738994
SRR23076078	PRJNA922564	Burned	560	562.1428571	6.116497689	0.966586408	0.007587511	2.061423036	37.41025457	0.033902967
SRR23076080	PRJNA922564	Burned	315	317.5714286	5.421379656	0.942426979	0.014423077	2.061423036	23.74968354	0.032855329
SRR23076082	PRJNA922564	Burned	498	500.625	5.890285326	0.948424509	0.010384993	2.061423036	26.75773963	0.014771704
SRR23076083	PRJNA922564	Burned	710	710	6.337683071	0.965335459	0.008699254	2.061423036	33.85692973	0.018184953
SRR23076084	PRJNA922564	Unburned	270	272	5.093746934	0.909854057	0.026875848	2.061423036	14.31467608	0.012078745
SRR23076087	PRJNA922564	Burned	684	686.3333333	6.203590655	0.950311067	0.008519882	2.061423036	29.05253657	0.02036924
SRR23076089	PRJNA922564	Burned	1061	1061.375	6.725463914	0.96533596	0.004725208	2.061423036	42.2225615	0.020361466
SRR23076091	PRJNA922564	Burned	569	569.6	6.061704415	0.955519966	0.008533535	2.061423036	32.13766311	0.024836374
SRR23076093	PRJNA922564	Burned	243	243	5.203568276	0.947298393	0.020424308	2.061423036	15.84693527	0.039224216
SRR23076095	PRJNA922564	Burned	718	718	6.266763966	0.952907012	0.009573605	2.061423036	35.27539081	0.01783538
SRR23076097	PRJNA922564	Burned	737	737	6.442270313	0.975718978	0.005339949	2.061423036	30.15383365	0.014776568
SRR23076100	PRJNA922564	Burned	416	416	5.797289749	0.961298675	0.009225392	2.061423036	21.44423264	0.023668164
SRR23076102	PRJNA922564	Burned	1146	1157.25	6.464953594	0.917791511	0.011639566	2.061421997	32.73129135	0.008483725
SRR23076104	PRJNA922564	Burned	329	329	5.631916679	0.971680566	0.011598284	2.061423036	15.89167285	0.024527992
SRR23076106	PRJNA922564	Burned	549	550	6.001900715	0.951459583	0.011905044	2.061423036	20.13500298	0.009988738
SRR23076108	PRJNA922564	Burned	894	894	6.595336452	0.970515303	0.005164547	2.061423036	35.5991017	0.019304978
SRR23076110	PRJNA922564	Unburned	671	671	6.26708815	0.962868404	0.007643987	2.061423036	33.35922884	0.018502377
SRR23076111	PRJNA922564	Burned	896	896	6.559845058	0.964975369	0.006947137	2.061423036	33.1309767	0.011786788
SRR23076113	PRJNA922564	Burned	188	188	5.02046178	0.958754402	0.02268699	2.061423036	16.55231879	0.04133664
SRR23076115	PRJNA922564	Burned	230	230	5.243349534	0.964191443	0.017330619	2.061423036	23.35752826	0.0460472
SRR23076117	PRJNA922564	Burned	442	445.3333333	5.839570063	0.958672301	0.011420802	2.061423036	27.05504489	0.046847451
SRR23076120	PRJNA922564	Burned	57	57	3.818587452	0.944481581	0.049414453	2.061423036	10.06484841	0.062705852
SRR23076122	PRJNA922564	Burned	122	122	4.578046434	0.952961361	0.030222694	2.061423036	10.47101459	0.059669823
SRR23076124	PRJNA922564	Burned	132	132	4.702560439	0.963086464	0.032967033	2.061423036	12.68390639	0.049597645
SRR23076126	PRJNA922564	Burned	378	378	5.544207598	0.934171262	0.017132014	2.061423036	20.63756383	0.012571042
SRR23076128	PRJNA922564	Burned	63	63	3.974376202	0.959267913	0.0482068	2.061423036	14.20706479	0.099599063
SRR23076130	PRJNA922564	Unburned	459	459	5.864419446	0.956823528	0.012142676	2.061423036	22.77313188	0.014786833
SRR23076131	PRJNA922564	Burned	443	443	5.872854048	0.963778913	0.010515169	2.061423036	14.24080004	0.008727982
SRR23076133	PRJNA922564	Burned	365	365	5.708559286	0.967569255	0.012208448	2.061423036	19.81019708	0.016681189
SRR23076135	PRJNA922564	Burned	546	547.4285714	6.062132305	0.961843375	0.006973178	2.061423036	19.11470992	0.014442909
SRR23076137	PRJNA922564	Burned	509	509	5.983002238	0.959976276	0.011758178	2.061423036	21.54140408	0.016008319
SRR23076139	PRJNA922564	Burned	509	511	5.981166374	0.959681711	0.008486517	2.061423036	30.59534068	0.043821138
SRR23076142	PRJNA922564	Burned	180	180	4.877491554	0.939251316	0.026082534	2.061423036	12.25235057	0.030155382
SRR23076144	PRJNA922564	Burned	366	366	5.656519581	0.958304415	0.009493051	2.061423036	29.08563275	0.047403085
SRR23076146	PRJNA922564	Burned	126	126	4.608025826	0.952803396	0.023430391	2.061423036	20.03256636	0.044685903
SRR23076148	PRJNA922564	Burned	197	197	5.074388232	0.960475593	0.019195204	2.061423036	20.31084683	0.04532025
SRR23076150	PRJNA922564	Burned	323	323	5.485442398	0.949424107	0.013363679	2.061423036	25.10656062	0.07396882
SRR23076152	PRJNA922564	Unburned	339	339.2	5.20845291	0.894001513	0.022575133	2.061423036	18.8441904	0.010219305
SRR23076153	PRJNA922564	Burned	164	164	4.921374697	0.965000705	0.023546783	2.061423036	17.40066625	0.050458301
SRR23076155	PRJNA922564	Burned	440	440	5.945010798	0.976709516	0.008234638	2.061423036	22.60878414	0.034691321
SRR23076157	PRJNA922564	Burned	316	316	5.309240625	0.92242502	0.022224214	2.061423036	23.15828268	0.030873915
SRR23076159	PRJNA922564	Burned	269	269	5.437019403	0.9718141	0.013084328	2.061423036	21.37557694	0.053917295
SRR23076161	PRJNA922564	Unburned	452	452.375	5.205328569	0.851422828	0.029518975	2.061314959	26.59116205	0.011284523
SRR23076162	PRJNA922564	Unburned	823	824.6666667	6.499068041	0.968138008	0.005704145	2.061423036	36.75591503	0.022837134
SRR23076164	PRJNA922564	Unburned	215	215	5.183144818	0.965089211	0.013077294	2.061423036	28.60646932	0.080427053
SRR23076166	PRJNA922564	Unburned	359	359	5.701240489	0.969051178	0.00996184	2.061423036	31.92691026	0.038657325
SRR23076168	PRJNA922564	Unburned	351	351	5.663594565	0.96635406	0.011684187	2.061423036	32.48410778	0.057580709
SRR23076170	PRJNA922564	Unburned	485	485	5.936012552	0.959875426	0.007524304	2.061423036	30.96475831	0.0340029
SRR23076173	PRJNA922564	Unburned	24	24	2.943740343	0.926271391	0.134037368	2.061423036	8.736528676	0.172961801
SRR23076175	PRJNA922564	Unburned	645	645	5.998777638	0.927275549	0.017043772	2.061423036	34.21492686	0.014379276
SRR23076177	PRJNA922564	Unburned	238	238	4.992582076	0.912341946	0.029277196	2.061423036	18.53818084	0.017289497
SRR23076179	PRJNA922564	Unburned	153	153	4.857486579	0.965619029	0.021052632	2.061423036	18.34817442	0.053741647
SRR23076181	PRJNA922564	Unburned	475	475	5.652202802	0.917071897	0.021003208	2.061423036	32.68904328	0.015283943
SRR23076183	PRJNA922564	Unburned	599	599.3333333	5.849085371	0.914596734	0.017960925	2.061423036	29.04783559	0.014371579
SRR23076184	PRJNA922564	Unburned	427	427	5.698931627	0.940917096	0.019470794	2.061423036	21.44114672	0.015555444
SRR23076186	PRJNA922564	Unburned	243	243	5.124651647	0.93293179	0.02276993	2.061423036	16.95256502	0.032450269
SRR23076188	PRJNA922564	Unburned	405	405	5.815358435	0.968598904	0.01053099	2.061423036	21.2410342	0.0180181
SRR23076190	PRJNA922564	Unburned	372	381	5.687591554	0.960921364	0.013065126	2.061423036	16.18696144	0.021475417
SRR23076206	PRJNA922564	Unburned	511	511	5.877608396	0.94247275	0.013281236	2.061423036	31.7707034	0.019960642
SRR23076209	PRJNA922564	Burned	381	381	5.770183878	0.970953841	0.010977779	2.061423036	24.60344802	0.033441035
SRR23076212	PRJNA922564	Burned	673	673.2	6.22099022	0.955349128	0.007115567	2.061423036	24.99137802	0.013304943
SRR23076214	PRJNA922564	Unburned	176	176	5.043624783	0.975464732	0.018918505	2.061423036	15.79794083	0.034557522
SRR23076216	PRJNA922564	Unburned	163	163	4.848954549	0.95194196	0.024758811	2.061423036	14.32431499	0.026592179
SRR23076218	PRJNA922564	Unburned	276	276	5.389950314	0.958997488	0.012013994	2.061423036	14.40221735	0.030820267
SRR23076220	PRJNA922564	Unburned	145	145	4.667807646	0.937925935	0.032680354	2.061423036	12.66872807	0.015594079
SRR23076222	PRJNA922564	Unburned	434	434	5.704415014	0.939300705	0.018337945	2.061423036	30.07657632	0.021818486
SRR23076223	PRJNA922564	Unburned	304	304	5.501040538	0.962220375	0.01009987	2.061423036	21.17382511	0.04276608
SRR23076225	PRJNA922564	Unburned	523	523.1666667	5.94037319	0.949004853	0.011722518	2.061423036	26.44123439	0.021782152
SRR23076227	PRJNA922564	Unburned	353	353	5.627988445	0.95934869	0.010995611	2.061423036	27.22224696	0.037452926
SRR23076229	PRJNA922564	Unburned	232	232	5.203543555	0.955350552	0.016171101	2.061423036	22.4911663	0.034951736
SRR23076231	PRJNA922564	Unburned	257	257	5.358037188	0.965572846	0.015330189	2.061423036	21.21449428	0.058045491
SRR23076234	PRJNA922564	Unburned	562	563	6.021650979	0.951062026	0.011012942	2.061423036	26.38133946	0.013294003
SRR23076236	PRJNA922564	Burned	662	666.4	6.141955243	0.945604947	0.011758349	2.061423036	29.92469938	0.021760696
SRR23076238	PRJNA922564	Burned	376	376	5.712746285	0.963430374	0.012473854	2.061423036	15.38953316	0.020129757
SRR23076240	PRJNA922564	Burned	633	633	6.218415527	0.964025121	0.00717542	2.061423036	25.01314945	0.01574912
SRR23076242	PRJNA922564	Burned	602	602	6.158495523	0.962226219	0.011058282	2.061423036	23.28689922	0.013387116
SRR23076245	PRJNA922564	Burned	307	307	5.448975007	0.951478937	0.018538432	2.061423036	10.73074742	0.016765057
SRR23076247	PRJNA922564	Burned	548	548	6.054092498	0.960010818	0.011657916	2.061423036	25.98061411	0.021910664
SRR23076249	PRJNA922564	Burned	609	609	6.258543574	0.976094972	0.005739828	2.061423036	20.29648577	0.027433508
SRR23076251	PRJNA922564	Burned	478	478.75	5.922184378	0.959895954	0.011383162	2.061423036	18.88704062	0.017282886
SRR23076253	PRJNA922564	Burned	300	300	5.456553928	0.956655334	0.015910852	2.061423036	15.65340409	0.02147131
SRR23076255	PRJNA922564	Unburned	654	654	6.193697352	0.95535937	0.01007326	2.061423036	24.2074281	0.010596667
SRR23076256	PRJNA922564	Burned	211	211	5.126266993	0.957848072	0.019505852	2.061423036	11.15806885	0.0258514
SRR23076258	PRJNA922564	Burned	206	206.25	5.039042258	0.945788171	0.027632292	2.061423036	13.91873944	0.05052795
SRR23076260	PRJNA922564	Unburned	501	501.0769231	5.923730742	0.952888223	0.00806303	2.061423036	25.35836606	0.017334345
SRR23076262	PRJNA922564	Unburned	360	360	5.317442476	0.903389143	0.025902438	2.061423036	32.10366781	0.01941265
SRR23076264	PRJNA922564	Unburned	409	411	5.156748761	0.857498007	0.026244268	2.061390219	24.04586595	0.014899381
SRR23076267	PRJNA922564	Unburned	669	669	6.180200848	0.949954808	0.011171517	2.061423036	20.74232618	0.006907919
SRR23076269	PRJNA922564	Unburned	451	451	5.7705395	0.94421506	0.013894373	2.061423036	23.25181877	0.014976087
SRR23076271	PRJNA922564	Unburned	430	430.1428571	5.85338233	0.965301726	0.010787209	2.061423036	17.40923415	0.010605774
SRR23076273	PRJNA922564	Unburned	646	646.2	6.036930344	0.932949683	0.014527289	2.061423036	37.0580201	0.027848137
SRR23076275	PRJNA922564	Unburned	494	494.3333333	5.522151476	0.890305499	0.019147041	2.061417435	28.01054296	0.009147949
SRR23076276	PRJNA922564	Burned	669	669	5.930407524	0.911559232	0.020274613	2.061423036	22.53912973	0.013046814
SRR23076279	PRJNA922564	Unburned	307	307	4.74320838	0.828240699	0.0377938	2.06118739	19.93880711	0.011245625
SRR23076280	PRJNA922564	Burned	240	240	5.272169014	0.961962481	0.017830475	2.061423036	13.63361099	0.029796472
SRR23076282	PRJNA922564	Burned	604	604	6.204906924	0.968975565	0.006878252	2.061423036	25.17615734	0.01734394
SRR23225666	PRJNA926791	Burned	315	315	3.251557408	0.56523535	0.291195362	2.060936604	71.44584048	0.142759913
SRR23225667	PRJNA926791	Burned	269	269	3.334333964	0.59597962	0.241215231	2.06097023	65.11458239	0.03843094
SRR23225669	PRJNA926791	Burned	282	282	3.596685675	0.637494668	0.154207943	2.061181907	77.61146864	0.109821744
SRR23225671	PRJNA926791	Burned	412	412	4.121601893	0.684535112	0.127344814	2.061068419	107.0256987	0.135093947
SRR23225673	PRJNA926791	Burned	268	268	3.545946081	0.634225423	0.176114829	2.06016898	62.60054576	0.076533912
SRR23225675	PRJNA926791	Burned	332	332	4.359330138	0.750943804	0.097797244	2.061045645	71.26466239	0.152218483
SRR23225676	PRJNA926791	Burned	252	252	2.006808053	0.362932234	0.416360879	2.060989373	57.26916359	0.024540273
SRR23225678	PRJNA926791	Burned	274	274	2.369957907	0.422216964	0.575961415	2.06129858	64.80930728	0.091823309
SRR23225680	PRJNA926791	Burned	299	299	4.2883293	0.752279931	0.090711668	2.060568887	61.03080813	0.098257807
SRR23225682	PRJNA926791	Burned	362	362	4.030561455	0.684114877	0.150444145	2.060878257	88.97944924	0.144071197
SRR23225684	PRJNA926791	Burned	322	322	3.464991217	0.600045075	0.332627475	2.061061594	83.47404207	0.153304816
SRR23225686	PRJNA926791	Burned	252	252	2.490502271	0.450408574	0.428246475	2.061275459	71.1289956	0.029050481
SRR23225687	PRJNA926791	Burned	267	267	3.330061652	0.596010999	0.223744083	2.061103444	71.12387573	0.041393154
SRR23225689	PRJNA926791	Burned	251	251	2.823995156	0.511088446	0.389873192	2.061294089	73.07523874	0.113595302
SRR23225691	PRJNA926791	Burned	304	304	3.301681678	0.577517173	0.329410684	2.061247293	68.12807824	0.367297798
SRR23225693	PRJNA926791	Burned	263	263	2.18211528	0.391610725	0.603168792	2.061287757	66.11066553	0.097985677
SRR23225695	PRJNA926791	Burned	337	337	4.662514234	0.801107869	0.046461337	2.061410984	70.62139573	0.086263201
SRR23225697	PRJNA926791	Burned	190	190	3.449938097	0.657503768	0.211040728	2.060721596	54.15059425	0.100882486
SRR23225698	PRJNA926791	Burned	153	153	2.777406821	0.552120285	0.461786578	2.060823426	37.45602281	0.109062839
SRR23225699	PRJNA926791	Burned	262	262	2.786623982	0.500440298	0.491818607	2.061304832	59.8994739	0.048042571
SRR23225701	PRJNA926791	Burned	274	274	3.728597989	0.664263833	0.143534911	2.060440407	65.43773356	0.234131096
SRR23225702	PRJNA926791	Burned	307	307	3.885618557	0.678491681	0.156989611	2.061146546	68.39545787	0.07249944
SRR23225703	PRJNA926791	Burned	234	234	3.671503813	0.673013327	0.204159929	2.060650099	63.97376847	0.071600865
SRR23225705	PRJNA926791	Burned	283	283	3.68380667	0.652527025	0.189457622	2.060936525	69.8866749	0.085868898
SRR23225707	PRJNA926791	Burned	365	365	4.342028278	0.7359498	0.146961593	2.061353499	75.55967864	0.050656727
SRR23225710	PRJNA926791	Burned	296	296	4.0203187	0.706514014	0.194037158	2.061125173	68.82747681	0.160791295
SRR23225712	PRJNA926791	Burned	230	230	2.964250233	0.545091394	0.285897941	2.061293558	59.59342709	0.098425269
SRR23225714	PRJNA926791	Burned	268	268	3.317820546	0.59342305	0.157994555	2.060893632	70.01129128	0.437544111
SRR23225716	PRJNA926791	Burned	284	284	3.520140462	0.623146843	0.223746949	2.061062832	63.34412489	0.080693961
SRR23225718	PRJNA926791	Burned	215	215	1.338883354	0.249296889	0.751329762	2.061336036	62.39868876	0.907386104
SRR23225719	PRJNA926791	Burned	201	201	2.239423602	0.422269442	0.589369659	2.06079808	56.49868826	0.089921956
SRR23225721	PRJNA926791	Burned	259	259	3.810030207	0.685648389	0.106233858	2.060430131	64.73110194	0.104763839
SRR23225723	PRJNA926791	Burned	331	331	4.1284689	0.7115451	0.194890047	2.061197051	82.49269023	0.433638177
SRR23225725	PRJNA926791	Burned	237	237	2.992329558	0.547237865	0.169278946	2.060974245	57.78118803	0.090644865
SRR23225727	PRJNA926791	Burned	308	308	3.15330654	0.550305694	0.373881551	2.061312419	70.85656422	0.133839953
SRR23225729	PRJNA926791	Burned	345	345	4.054698855	0.693876621	0.141125127	2.061054079	72.59632291	0.253661949
SRR23225732	PRJNA926791	Burned	305	305	4.155804821	0.726499705	0.10565154	2.060150106	73.37707008	0.185367344
SRR23225734	PRJNA926791	Burned	362	362	4.352072758	0.738685603	0.08573352	2.060835945	76.10474048	0.04919531
SRR23225736	PRJNA926791	Burned	266	266	4.152502888	0.743710152	0.072176886	2.059332308	61.48687962	0.113237849
SRR23225738	PRJNA926791	Burned	324	324	3.498394171	0.605180659	0.219825727	2.061175317	79.2972186	0.236440411
SRR23225740	PRJNA926791	Burned	279	279	3.764975459	0.668590635	0.157651742	2.061303075	68.88599527	0.127117827
SRR23225741	PRJNA926791	Burned	221	221	3.88756721	0.720164883	0.135583436	2.059795039	46.32883464	0.095316311
